Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,criterion,max_depth,max_iter,min_samples_leaf,n_estimators,penalty,solver,splitter,accuracy,test_accuracy,Model,Train Data,Best
2025-03-22 17:35:19,1.5s,7b1b7288c27d4e92a9d4b7cc21093c4b,popular-snake-993,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,4,,,100,,,l1,liblinear,,0.948051948051948,,logistic-regression,worst-data-70-30,
2025-03-22 17:35:05,1.4s,bea4a6fbdd1a4d8c932622fe788bb4c8,traveling-duck-458,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,0.5,,,300,,,l1,liblinear,,0.948051948051948,,logistic-regression,worst-data-70-30,
2025-03-22 17:35:03,1.4s,63a555ef77054a0dbd75f877580d7b24,stylish-stoat-926,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,0.5,,,200,,,l1,liblinear,,0.948051948051948,,logistic-regression,worst-data-70-30,
2025-03-22 17:35:02,1.4s,a174c0fbdb614324a8dab48f467c3946,beautiful-yak-669,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,0.5,,,100,,,l1,liblinear,,0.948051948051948,,logistic-regression,worst-data-70-30,
2025-03-22 16:15:25,1.6s,455a5c03b13843d68c5afc7b00014060,worried-eel-47,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,4,,4,30,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:23,1.4s,0b589977ddfe49a6b2a82893d885fc8f,zealous-chimp-31,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,4,,4,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:16,1.6s,0a537519d28d4b7f9e1ff6d1e61c074b,learned-sloth-919,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,4,,2,30,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:10,1.6s,e931110cf23f434a871bfbcd0e88b3c5,shivering-moth-780,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,3,,4,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:03,1.5s,75ae7fe419944514aef26081e85e83be,rare-skunk-540,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,3,,3,10,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:02,1.8s,34524147ab434f4dbd565f5bc8dd80ba,clean-doe-830,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,3,,2,30,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:15:00,1.5s,f2b8614e1a884e2b95f1cce717a528bb,clumsy-doe-666,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,3,,2,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:58,1.5s,15760050c1e14d82af6b19a7f27ce0d9,valuable-stag-92,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,3,,2,10,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:56,1.5s,7b7f624df9054af89492be769dcc5763,amazing-carp-635,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,log_loss,2,,4,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:41,1.4s,53d902316fe2476bb999181639411415,kindly-doe-539,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,entropy,4,,4,10,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:35,1.5s,d3c9197c89d14f859f6f59c11b44aa82,loud-mouse-511,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,entropy,4,,2,30,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:33,1.4s,95cf368b233241c3b84c1ba86eac0d22,fortunate-ram-790,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,entropy,4,,2,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:23,1.4s,2def7bb8754941ec881b469a0d7dd956,secretive-hawk-813,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,entropy,3,,3,10,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:14:06,1.5s,57f8610cd3f447deaa21a0507cca2762,exultant-vole-160,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,entropy,2,,2,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:13:53,1.4s,bfff16c198ad4a3499d5e6bc45b1bbef,treasured-rook-174,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,gini,4,,2,20,,,,0.948051948051948,,random-forest,70-30,
2025-03-22 16:13:39,1.4s,1f5f6238115d41e0ae3c14f5df6b01b1,rumbling-panda-886,LOCAL,/opt/homebrew/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,venkatachalamsubramanianperiyasubbu,FINISHED,,gini,3,,2,10,,,,0.948051948051948,,random-forest,70-30,
